id,car_area,building_area,road_area,traffic sign_area,terrain_area,sidewalk_area,sky_area,fence_area,person_area,pole_area,vegetation_area,wall_area,traffic light_area,truck_area,bicycle_area,bus_area,motorcycle_area,rider_area,train_area,car_count,building_count,road_count,terrain_count,sidewalk_count,sky_count,fence_count,pole_count,traffic sign_count,person_count,vegetation_count,truck_count,motorcycle_count,traffic light_count,wall_count,rider_count,train_count,bus_count,bicycle_count
151748751360,0.00722,0.0,0.38349,0.0,0.06366,0.0,0.41889,0.0,0.0,0.00075,0.0,0.0,0.0,0.00247,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251149701120,0.0128,0.05753,0.35588,0.0,0.0,0.00118,0.41421,0.0,0.00013,0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515262627840,0.00489,0.022,0.38545,0.00028,0.02542,0.0,0.39105,0.0,0.00014,0.00039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28666773504,0.00252,0.02175,0.38527,0.0,0.03676,0.0,0.37897,0.0,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442185408512,0.00226,0.03712,0.35905,0.0,0.02359,0.0,0.4391,0.00166,0.0,0.00087,0.0,0.04332,0.0,0.03743,0.0,0.0,0.0,0.0,0.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
97383550976,0.0045,0.0,0.38775,0.0,0.02584,0.0,0.29602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368386240512,0.00073,0.00217,0.37838,0.0001,0.09969,0.00099,0.45128,0.0038,0.0,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
729271357440,0.0445,0.00786,0.41398,0.00036,0.00291,0.0,0.44864,0.0,3e-05,0.0013,0.04018,0.00071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
286120923136,0.00293,0.01574,0.37991,0.0001,0.04251,0.0,0.25088,0.00326,0.0,0.00349,0.25897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495525965824,0.02559,0.02419,0.37279,0.0,0.02063,0.0,0.0,0.0,0.0,0.00085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509468839936,0.00187,0.0289,0.4224,7e-05,0.01175,0.00936,0.44285,0.0,0.0,0.00121,0.03413,0.01892,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
176541302784,0.0,0.0,0.40483,0.0,0.08738,0.0,0.49145,0.0,0.0,0.00177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
978859003904,0.00412,0.01963,0.39999,0.0,0.0,0.01252,0.39228,0.0,0.00025,0.00021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17820991488,0.0,0.0,0.44007,0.00048,0.07647,0.0,0.45694,0.0,0.0,0.001,0.0,0.0,0.0,0.00187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716753256448,0.01729,0.01993,0.4061,0.0,0.02451,0.01121,0.37496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
821635436544,0.00203,0.17241,0.29171,0.0,0.02322,0.072,0.30577,0.0,0.00012,0.00121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607292698624,0.0,0.0,0.33832,0.0,0.0,0.0,0.09078,0.0,0.0,0.00028,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.00019,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
677940658176,0.00276,0.00533,0.41409,0.0,0.04317,0.0031,0.38317,0.0,4e-05,0.00232,0.0,0.0,0.0,0.00059,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159203282944,0.00485,0.03952,0.40079,0.0,0.04263,0.0,0.47208,0.0,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202617417728,0.0164,0.00897,0.37992,0.00038,0.04445,0.00795,0.21981,0.00298,0.0,0.0,0.3041,0.00305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
798146883584,0.01093,0.0,0.38253,0.0,0.0,0.02143,0.4036,0.0,0.0,0.00124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799498821632,0.03808,0.04264,0.37258,0.0002,0.0216,0.00264,0.45207,0.01784,0.0,0.00111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290415685632,0.0034,0.02041,0.38022,0.00026,0.04976,0.00408,0.34637,0.0,0.0,0.00097,0.16172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958745014272,0.00533,0.07015,0.37182,0.00013,0.03866,0.02912,0.31049,0.0,0.0,0.00036,0.16386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506543845376,0.00021,0.01582,0.415,0.0,0.02817,0.00639,0.41442,0.02871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670156247040,0.02892,0.02578,0.34978,0.0,0.05608,0.00476,0.28922,0.0031,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257626501120,0.00018,0.10211,0.0,0.0,0.10074,0.0,0.36969,0.0,0.0,0.00455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,4.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
351846920192,0.00568,0.02039,0.4048,0.0,0.03129,0.01405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147252006912,0.00499,0.01812,0.37614,0.0,0.05065,0.00139,0.40524,0.0,0.0,0.00055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416285790208,0.00159,0.0188,0.0,0.0,0.04342,0.0,0.32254,0.01666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302640771072,0.0127,0.02358,0.36551,0.00015,0.0,0.0,0.3271,0.0,0.0,0.00037,0.16049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286018797568,0.00217,0.00552,0.0,0.0,0.0,0.0,0.42207,0.0,0.00027,0.0,0.0,0.0,0.0,0.00058,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
808474664960,0.00155,0.0,0.41849,0.0,0.02355,0.0263,0.35939,0.0,0.0,0.00108,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
177233031168,4e-05,0.0,0.35702,0.0,0.0,0.0,0.32779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4553224192,0.00019,0.01001,0.39525,0.0,0.02857,0.01446,0.43705,0.02712,0.0,0.00301,0.0,0.00428,0.0,0.00019,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
315697102848,0.02337,0.02886,0.37779,0.0,0.03897,0.00665,0.40386,0.0,0.0,0.00141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796426702848,0.00026,0.00849,0.33482,0.0,0.10982,0.0,0.42972,0.0,0.0,0.00623,0.10331,0.0,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
779396837376,0.02153,0.01532,0.42535,0.0001,0.02174,0.00547,0.44968,0.00111,6e-05,0.00083,0.05326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121599008768,0.02102,0.0218,0.37612,0.00012,0.04363,0.00808,0.37449,0.01397,0.0,0.00404,0.12182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82173603840,0.0,0.01787,0.37476,0.0,0.07867,0.00565,0.43169,0.0,0.0,0.00033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337545306112,0.00195,0.0068,0.41768,8e-05,0.01065,0.0,0.36912,0.00477,0.0,0.00087,0.15189,0.0,1e-05,0.00052,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158919053312,0.0,0.00193,0.37292,0.0,0.0,0.0,0.46028,0.0,0.0,0.00184,0.06119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480033783808,0.00039,0.00325,0.41178,0.00117,0.00752,0.0,0.36609,0.01165,5e-05,0.01128,0.14561,0.0,0.00068,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
861220282368,0.01124,0.01816,0.38491,0.0,0.05062,0.00755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445017354240,0.00024,0.00601,0.41052,0.0003,0.05042,0.0,0.48259,0.0,0.00023,0.00135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489832464384,6e-05,0.01515,0.42378,0.0,0.02236,0.00879,0.0,0.0321,7e-05,0.00705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
897414176768,0.00149,0.02416,0.38498,0.0,0.0,0.05828,0.40734,0.01789,0.0,0.00303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765506748416,0.00338,0.0448,0.40658,0.0,0.03087,0.01304,0.45619,0.0,0.0,0.00038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266390401024,0.00562,0.04958,0.4022,0.00024,0.0229,0.0068,0.45992,0.0,0.0,0.00046,0.01414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
417455030272,0.00146,0.01211,0.39214,0.0,0.04527,0.01668,0.02533,0.0,0.0,0.00067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165780410368,0.0,0.00034,0.39085,0.0,0.10072,0.0,0.486,0.0,0.0,0.00176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398083117056,0.00057,0.0053,0.40477,0.00024,0.04414,0.0,0.39798,0.0,0.0,0.00041,0.0,0.00142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
692412354560,0.00748,0.0459,0.39008,0.00012,0.03033,0.01065,0.46797,0.0,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644245651456,0.00547,0.03165,0.38872,0.0,0.04651,0.02625,0.31019,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586218119168,0.00087,0.0,0.41889,0.0,0.0,0.03299,0.44846,0.0,0.0,0.00211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
239696805888,0.00741,0.0171,0.38055,0.0,0.02931,0.0,0.38679,0.0,0.0,0.00757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587019567104,0.0017,0.00644,0.39017,0.0,0.0,0.0244,0.33549,0.0,0.0,0.00158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65641951232,0.00757,0.01246,0.39698,0.0,0.03105,0.00354,0.43438,0.0,0.0,0.00039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268075999232,0.00761,0.024,0.38388,0.0,0.05894,0.0,0.41099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65479761920,0.01643,0.05371,0.39733,0.0,0.0,0.02205,0.33964,0.01675,0.0,0.00382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
660908081152,0.01374,0.0,0.39153,0.0,0.03012,0.02062,0.0,0.0,0.0,0.00061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
734169681920,0.017,0.01497,0.37988,8e-05,0.02759,0.0,0.30793,0.00873,0.00018,0.00176,0.0,0.00032,0.0,0.00053,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
631536230400,0.0,0.0,0.38195,0.0,0.07254,0.0,0.40249,0.00408,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681733861376,0.01337,0.01592,0.43534,0.0,0.02718,0.0,0.40142,0.0,0.0,0.00041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659022151680,0.0,0.0,0.39597,0.0,0.0,0.01775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839189876736,0.02074,0.04147,0.40336,0.0,0.03319,0.0096,0.46427,0.0,0.00015,0.00069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511695794176,0.02704,0.02354,0.36262,0.0,0.05637,0.01129,0.39427,0.0,0.00061,0.00492,0.0,0.00338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
826233823232,0.00629,0.01941,0.44062,0.0036,0.02117,0.00353,0.46656,0.00217,0.00013,0.00379,0.0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710749978624,0.00654,0.06467,0.38411,0.0,0.0,0.03054,0.44815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674477248512,0.0,0.00762,0.40531,0.0,0.02894,0.02457,0.38463,0.02022,0.0,0.00358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351293542400,0.0,0.0,0.35232,0.0,0.09228,0.0,0.45603,0.0,0.0,0.00039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
865105252352,0.0,0.0,0.40464,0.0001,0.07732,0.0,0.4927,0.0,0.0,0.00066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387948789760,0.0422,0.06431,0.40386,0.00053,0.00501,0.01032,0.38381,0.00162,0.00026,0.00736,0.06558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436080312320,0.0,0.01547,0.38501,5e-05,0.0867,0.00103,0.43589,0.00659,0.0,0.00219,0.06258,0.0,2e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
535269593088,0.00024,0.0,0.0,0.0,0.0,0.0,0.3158,0.0,0.0,0.01809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117088378880,0.00194,0.0338,0.40841,0.0,0.01857,0.01092,0.0,0.01376,0.0,0.00103,0.0,0.0,0.0,0.01338,0.00013,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
989668978688,0.00281,0.00599,0.41356,0.0,0.0,0.0,0.43156,0.0,8e-05,0.004,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
980065071104,0.00289,0.00122,0.32088,0.00241,0.01154,0.0,0.44675,0.02302,0.0,0.0039,0.0618,0.0,0.0,0.00051,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
759642042368,0.00444,0.0,0.41493,0.0,0.04088,0.0,0.39436,0.0,0.0,0.00094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504649531392,0.0005,0.04357,0.38683,0.0,0.0,0.0,0.0,0.0,0.0,0.00059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
394436943872,0.00099,0.0,0.4117,0.0,0.07023,0.00953,0.47725,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325959118848,0.00454,0.02046,0.38106,8e-05,0.05109,0.00658,0.32568,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693233221632,0.00033,0.04939,0.3694,0.0,0.06945,0.00061,0.43943,0.01715,0.0,0.00037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597526458368,0.0066,0.02223,0.40026,0.0,0.0,0.0,0.42519,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
